und_from_file_id,und_to_file_id,weight
28,42622,5
28,47844,2
28,49562,5
28,57652,7
69,5462,4
69,12168,5
69,28320,3
69,44867,8
69,75686,3
69,97043,2
69,111724,2
69,124603,7
124,9074,3
124,20642,3
124,23616,1
124,34951,3
124,48729,12
124,51130,5
124,69319,17
124,71843,3
124,75001,24
124,79622,3
124,86659,6
124,92275,3
124,93576,7
124,95449,5
124,109029,3
124,110032,4
124,114321,7
124,119453,2
124,123100,6
124,127817,3
124,131318,5
124,136361,8
124,141746,10
321,89687,2
495,2812,17
495,23616,1
495,25332,14
495,28320,6
495,37875,27
495,48660,26
495,52638,19
495,69113,10
495,80081,59
495,86659,22
495,88024,19
495,91939,2
495,92401,2
495,117506,32
495,119325,4
632,16890,2
632,34951,4
632,44186,4
632,48821,12
632,60853,2
632,84972,11
632,97954,2
632,108237,5
632,121288,3
632,123170,3
632,140993,2
726,23616,1
726,69015,14
726,86659,2
726,93576,5
726,135744,2
726,141746,2
890,21250,14
890,23616,1
890,43290,35
890,57611,11
890,105324,9
890,126955,5
1002,1004,7
1002,1005,1
1002,6010,2
1002,27916,15
1005,1004,4
1005,6010,2
1132,1134,25
1132,1727,8
1132,22525,2
1132,70005,2
1200,1214,1
1261,30162,3
1261,124956,3
1276,11574,6
1276,23616,1
1276,42727,2
1276,63457,9
1276,86659,2
1276,106848,5
1276,109873,3
1320,5172,4
1320,139187,4
1343,124603,8
1364,99290,5
1364,114307,5
1388,11476,17
1388,26501,19
1388,34917,7
1388,35031,3
1388,38085,4
1388,92520,2
1388,99525,11
1388,104639,2
1388,109745,12
1388,115452,8
1388,119370,2
1388,123478,7
1487,129053,792
1502,16890,2
1502,21250,2
1502,23616,1
1502,48821,6
1502,86659,2
1502,109239,20
1502,124956,3
1560,48206,2
1560,52672,1
1560,82555,1
1591,23616,1
1591,27228,6
1591,34951,6
1591,78656,5
1591,93576,5
1591,114321,9
1591,133648,16
1591,141728,3
1670,34951,14
1670,68715,6
1670,93576,3
1670,114321,4
1670,140993,10
1727,6637,2
1727,6638,16
1727,36047,6
1727,36048,16
1727,39602,16
1727,63915,9
1727,66633,16
1727,87583,16
1730,8493,2
1730,63915,255
1883,1981,3
1883,74997,2
1883,106918,2
1883,111608,2
1883,124603,2
1897,10370,4
1897,27263,22
1897,55705,10
1897,60302,10
1897,110361,4
1897,110981,10
1897,122035,7
1981,74997,2
1981,84195,3
1981,106918,4
1981,111608,7
1981,111724,3
1981,124603,22
2019,15984,3
2019,20476,2
2019,21250,9
2019,23616,1
2019,34951,2
2019,48821,16
2019,60341,2
2019,86659,2
2019,93576,3
2019,114321,3
2120,39593,5
2120,43808,2
2120,59504,4
2120,88085,3
2120,132998,5
2155,102242,10
2155,131080,8
2155,141213,2
2182,19029,1
2321,21250,8
2321,23616,1
2321,34951,2
2321,56771,17
2321,86659,2
2321,93576,3
2321,114321,6
2321,135162,2
2321,136165,8
2381,108796,6
2381,111724,2
2381,124603,2
2459,7434,4
2459,23616,1
2459,26257,15
2459,57575,4
2459,86659,3
2459,99781,10
2459,124603,3
2500,3466,2
2525,45108,1
2525,48206,3
2525,52672,1
2534,9074,5
2534,51130,5
2550,30767,1
2550,50424,44
2550,83533,44
2550,129053,88
2559,12168,6
2559,28320,2
2559,63836,7
2559,65097,6
2559,73126,2
2559,75116,2
2559,75686,3
2559,80031,4
2559,97043,2
2559,111724,2
2559,124603,10
2613,30162,3
2613,124956,3
2620,23616,1
2620,34951,4
2620,59526,1
