und_from_file_id,und_to_file_id,weight
2012,29707,11
2012,37399,17
2012,44550,6
2012,61143,19
2012,84384,12
2012,87494,2
2012,95348,8
2012,96393,3
2012,102472,2
2098,3661,2
2098,4885,3
2098,8385,5
2098,11156,3
2098,12664,25
2098,12949,4
2098,13845,7
2098,14753,6
2098,17631,5
2098,17872,28
2098,19361,2
2098,21800,5
2098,23065,2
2098,23463,8
2098,24950,5
2098,29536,15
2098,32013,2
2098,32138,5
2098,35546,2
2098,41431,13
2098,47287,4
2098,49136,3
2098,51341,4
2098,52159,5
2098,56954,15
2098,58096,5
2098,59569,7
2098,60728,14
2098,60809,5
2098,64697,2
2098,64708,3
2098,66130,5
2098,66166,2
2098,77567,7
2098,79021,15
2098,82578,5
2098,102502,5
2098,103041,2
2098,104314,6
2098,104672,1
2098,106747,3
2098,109937,3
2098,110727,5
2098,110798,6
2098,113508,3
2382,64697,11
2434,106265,6
2481,5025,13
2481,11156,3
2481,12664,5
2481,14753,2
2481,19361,1
2481,23065,4
2481,25215,5
2481,41431,3
2481,48312,13
2481,49136,2
2481,60809,2
2481,77915,6
2481,90786,19
2481,92742,3
2481,103041,18
2481,104314,2
2481,104672,1
2481,110330,5
2481,114300,10
2583,13600,7
2583,56127,5
2583,80181,5
2583,107039,5
2613,26051,3
2613,29281,5
2613,36100,1
2613,92240,1
2694,8780,3
2694,61069,3
2702,17534,8
2702,27570,4
2702,29707,2
2702,39525,2
2702,44550,2
2702,51222,12
2702,73525,2
2702,101973,18
2761,12664,9
2761,19610,7
2761,36712,2
2761,67712,4
2761,77671,20
2761,91076,5
2796,34298,2
2796,96383,10
2796,102202,4
2826,56611,5
2834,57679,8
2834,64697,9
2852,3321,4
2852,13600,2
2852,77873,15
2852,112062,15
2911,26051,5
2911,36100,1
2911,75426,3
2911,76055,5
2911,92240,8
2911,96229,4
2930,34513,5
2930,66166,2
2930,74535,17
2930,114371,12
2930,114534,38
3022,12832,7
3022,13600,6
3022,19361,1
3022,29584,6
3022,49799,6
3022,57717,6
3022,62384,10
3022,86819,8
3022,102659,3
3022,104314,2
3022,106757,9
3022,112362,5
3022,114660,2
3083,103799,2
3107,64678,7
3107,76138,3
3107,88693,2
3141,10035,3
3141,12664,3
3141,35546,2
3141,41431,3
3141,52752,4
3141,58096,7
3141,109937,7
3182,3321,10
3182,27961,2
3182,33624,2
3182,35546,3
3182,47287,5
3182,88740,6
3182,109937,4
3209,17631,5
3209,40088,4
3209,44086,2
3209,77567,6
3230,65179,2
3265,14753,2
3265,19361,1
3265,52159,4
3265,58096,11
3265,64697,4
3265,104314,6
3265,109937,3
3313,50572,3
3321,17784,2
3321,34513,9
3321,57679,9
3321,64697,32
3321,68018,3
3321,81531,2
3321,98070,2
3492,7867,8
3492,12664,3
3492,19361,1
3492,49638,10
3492,52159,4
3492,58096,3
3492,64697,2
3492,96152,5
3534,3128,3
3534,99237,1
3547,3321,4
3547,19361,1
3547,45559,4
3547,47287,10
3547,52159,4
3547,58096,3
3547,60863,3
3547,64697,5
3547,70849,2
3547,80394,5
3547,94101,2
3547,94883,4
3547,104314,2
3597,8410,2
3597,11979,2
3597,65675,2
3597,74247,2
3597,74499,2
3597,75805,2
3597,80122,2
3617,32820,3
3617,35546,2
3617,52159,5
3617,55738,6
3617,58096,3
3617,64697,2
3617,102659,3
3617,114660,13
3645,14753,2
3645,58096,11
3661,49136,7
3661,52159,4
3661,58096,9
3661,64697,5
3713,8780,3
3713,61069,3
3720,52159,5
3720,57679,3
3720,58096,5
3720,64697,3
3772,57430,15
3779,3781,1
3779,3784,2
3779,34215,5
3781,3783,2
3781,42617,8
3781,113542,7
3782,87998,1
3815,17872,3
3815,35546,4
3815,36818,5
3815,52159,12
3815,57679,5
3815,58096,11
3815,64697,14
3815,109888,3
3876,112062,4
3894,29707,2
3894,44550,4
3894,96393,8
