und_from_file_id,und_to_file_id,weight
1,53559,8
1,75172,3
46,1612,3
46,10407,2
46,38062,2
63,6609,5
63,12713,5
63,67094,3
63,70421,2
63,82698,5
63,88888,5
63,100893,5
63,111269,5
130,76624,4
130,103559,2
184,103850,2
201,25369,6
201,32493,4
201,59333,19
201,74436,3
201,79096,2
201,99132,5
201,100557,13
201,107601,1
201,133703,5
289,20238,4
289,26368,15
289,75172,2
289,76674,15
465,32493,6
465,37829,3
465,43706,4
465,43938,31
465,59333,5
465,73322,6
465,79096,11
465,88441,8
465,99795,9
465,112264,6
465,114758,10
465,130582,10
636,465,6
636,12439,4
636,19712,5
636,23514,5
636,25369,5
636,26303,3
636,26368,16
636,34930,3
636,43938,5
636,55173,3
636,65558,21
636,71914,5
636,73322,10
636,75172,30
636,82750,3
636,85671,3
636,87795,2
636,88441,3
636,103445,12
636,107601,1
636,114578,3
636,114758,3
636,119934,2
636,130582,3
636,141725,3
833,336,9
833,1612,27
833,10407,14
833,12813,58
833,25369,22
833,36785,4
833,41753,22
833,49147,2
833,63057,2
833,69279,6
833,75425,20
833,89261,10
833,89393,26
833,107601,1
833,117344,14
956,3074,5
956,97976,13
991,993,123
1157,1158,8
1157,40230,26
1157,117631,20
1158,40230,1
1268,48913,2
1268,55116,1
1268,83599,1
1277,25369,3
1277,32493,4
1277,59333,5
1277,79096,4
1277,107601,1
1334,102777,4
1356,1612,3
1356,15968,4
1356,23988,3
1356,29256,2
1356,32493,10
1356,50619,12
1356,53559,6
1356,59333,9
1356,75172,13
1356,79096,2
1421,32493,5
1421,57058,5
1421,59333,5
1421,62496,29
1421,73322,6
1421,79096,4
1421,84404,4
1421,87795,2
1421,89589,6
1421,99795,6
1421,107601,1
1421,141765,3
1504,30280,6
1504,90134,4
1504,105054,2
1543,32493,5
1543,37829,3
1543,59333,5
1543,79096,3
1597,52496,3
1597,123629,3
1612,5518,4
1612,10407,13
1612,25369,2
1612,32493,28
1612,37829,9
1612,38062,2
1612,53038,19
1612,59333,23
1612,60971,2
1612,64543,3
1612,65651,6
1612,74436,3
1612,79096,12
1612,93331,2
1612,100402,20
1612,104039,2
1612,107601,1
1612,126258,3
1612,126394,8
1612,141765,2
1801,121379,4
1874,25369,7
1874,32493,4
1874,59333,13
1874,79096,4
1874,107601,1
1931,47337,1
1931,48913,3
1931,55116,1
1940,111408,8
1940,126597,11
1984,65772,2
1984,65963,17
1984,132079,3
2035,23514,7
2035,25369,3
2035,60971,2
2035,64133,2
2035,66789,5
2035,73970,8
2035,81565,5
2035,83595,3
2035,104139,10
2035,105000,9
2035,107601,1
2035,111056,5
2035,111350,2
2035,120159,7
2035,125235,2
2035,127811,3
2035,138416,8
2185,20238,18
2185,73801,17
2215,6961,4
2215,12847,4
2215,15794,5
2215,32866,5
2215,105522,5
2215,108841,5
2215,123800,5
2215,133371,5
2246,2254,28
2246,2255,24
2246,2288,10
2246,5297,2
2246,29390,4
2246,54942,15
2255,2254,1
2255,2288,7
2256,2288,4
2257,2254,4
2257,2456,2
2456,2254,4
2456,2257,18
2470,104716,2
2479,37829,5
2479,79096,9
2531,32493,4
2531,59333,3
2531,79096,2
2531,104107,6
2554,15968,15
2554,20238,2
2554,32493,20
2554,59333,29
2554,76674,30
2554,79096,5
2673,31468,4
2673,47150,1
2673,66326,2
2673,73801,2
2692,141764,792
2707,44997,3
2707,80697,2
2707,127894,2
2707,136770,2
2707,141765,2
2721,1612,27
2721,10407,14
2721,15822,23
2721,20922,5
2721,25369,2
2721,25517,21
2721,50088,13
2721,55173,3
2721,56671,2
2721,60971,2
2721,74436,9
2721,76244,4
2721,76636,7
2721,83116,3
2721,92110,6
2721,94803,9
2721,94817,3
2721,102000,5
2721,107601,1
2721,109546,19
2721,117428,4
2721,120067,3
2721,122027,6
2721,122367,2
2721,135475,2
2721,139867,11
2721,140596,3
2929,22744,3
2929,134990,1
2950,71354,2
2961,126597,10
2979,5518,7
2979,69279,7
2979,104039,2
2979,111554,7
2979,141765,15
3019,136553,3
3030,15968,2
3030,26083,4
3030,42297,2
3030,54320,5
3030,60192,12
3030,80209,3
3030,111501,9
3030,113999,2
3030,122027,6
3030,140596,3
3082,43971,8
3082,126597,11
3245,15968,3
3245,25369,3
3245,32493,4
3245,37829,7
3245,42297,2
3245,58749,3
3245,59083,2
3245,59333,5
3245,74436,3
3245,79096,11
3245,107601,1
3245,139633,3
3307,1612,2
3307,32525,4
3307,34084,10
3307,38380,2
3307,74673,15
3307,84248,4
3307,99280,28
3307,107601,1
3307,111350,6
3386,1612,17
3386,8253,1
3386,10407,9
3386,13429,3
3386,13802,7
3386,15822,45
3386,15968,2
3386,18733,6
3386,20238,2
3386,20922,5
3386,25369,9
3386,25517,23
3386,32460,4
3386,38062,2
3386,50088,81
3386,54226,6
3386,54810,3
3386,55173,3
3386,57058,3
3386,57590,5
3386,58749,6
3386,63801,8
3386,64193,4
3386,66922,3
3386,70306,3
3386,70377,7
3386,74436,5
3386,76636,20
3386,76674,2
3386,77765,4
3386,83116,5
3386,88562,11
3386,89589,11
3386,92110,6
3386,94803,10
3386,97279,3
3386,97311,21
3386,97440,6
3386,102000,5
3386,103682,3
3386,104139,4
3386,107601,1
3386,111056,2
3386,111350,2
3386,111908,5
3386,120941,4
3386,130071,4
3386,136835,5
3386,137150,3
3386,139514,4
3386,139867,11
3386,141072,5
3386,141765,2
3686,3909,5
3686,15968,2
3686,16194,11
3686,54226,4
3686,68399,6
3686,76636,9
3686,83087,2
3686,83116,5
3686,110011,6
3686,122027,14
3686,132994,15
3686,139867,3
3686,140596,7
3765,38062,2
3811,43489,1
3811,81766,15
3811,97872,2
3811,113480,3
3811,141765,10
3843,15968,6
3843,32493,18
3843,59333,13
3843,79096,10
3843,99795,6
3843,102368,9
3843,122027,5
3843,140596,3
3909,1612,2
3909,15968,23
3909,25369,3
3909,26083,5
3909,32493,39
3909,37829,5
3909,38062,6
3909,42297,2
3909,59333,61
3909,60192,42
3909,74436,11
3909,79096,14
3909,99132,9
3909,100557,25
3909,102661,11
3909,107601,1
3909,111501,15
3909,115163,7
3909,122027,13
3909,140596,3
4156,4157,24
4156,32534,536
4157,4156,2
4157,32534,23
4618,16046,14
4618,34078,3
4618,35389,13
4618,48656,13
4618,49884,4
4618,60727,9
4618,61037,4
4618,71999,10
4618,74174,3
4618,77789,7
4618,90134,5
4618,114340,4
4618,121624,8
4618,124315,2
4618,136813,3
4702,75172,2
4702,103445,3
4702,103722,5
4723,25369,2
4723,75172,2
4723,103445,3
4723,107601,1
4749,85628,4
4749,94227,11
4749,111235,11
4817,609,2
4817,33808,5
4817,133309,2
4849,336,22
4849,12813,7
4849,75425,36
4849,89261,7
4849,89393,3
4849,117344,24
4849,131715,2
4849,139633,17
4939,4940,1
4977,52496,4
4977,123629,5
4986,1612,7
4986,10407,4
4986,15968,8
4986,32493,17
4986,38062,2
4986,59333,31
4986,60971,7
4986,74436,3
4986,79096,17
4986,81578,5
4986,103531,9
4986,130844,14
4986,131673,3
4986,141765,71
5191,25774,2
5191,47319,5
5191,76624,4
5191,97473,4
5208,1612,7
5208,15968,3
5208,26083,5
5208,32493,3
5208,43791,7
5208,53559,5
5208,59333,3
5208,60192,17
5208,75172,26
5208,79096,2
5208,104139,30
5208,111056,5
5208,111501,13
5208,122027,12
5208,125235,5
5208,140596,5
5325,75172,3
5325,140960,4
5345,991,2
5345,993,10
5345,5346,22
5345,5348,2
5345,10603,2
5345,141592,2
5477,42128,7
5477,60011,2
5477,127528,9
5523,5828,16
5523,34723,3
5523,45722,3
5523,49342,5
5523,73228,6
5523,77789,7
5523,90134,3
5523,114098,17
5555,25369,2
5555,26083,5
5555,32493,10
5555,59333,7
5555,60192,23
5555,60957,20
5555,75172,21
5555,79096,9
5555,107601,1
5555,111501,11
5555,122027,9
5555,140596,5
5644,49884,2
5644,61037,3
5644,90134,2
5644,136813,4
5666,38533,3
5666,105421,3
5666,109993,3
5666,111562,3
5666,133292,2
5666,141527,3
5690,94227,15
5716,12879,4
5716,43146,3
5716,48041,2
5716,54810,3
5716,55173,3
