und_from_file_id,und_to_file_id,weight
3553,63946,2
3553,73528,4
3553,78299,5
3553,80902,2
3553,86432,7
3553,91180,14
3553,107150,3
3553,121684,6
3553,121726,9
3553,139490,6
3651,14757,3
3651,109311,3
3659,86066,6
3659,88481,3
3671,76004,6
3713,14088,5
3713,21012,31
3713,43817,2
3713,67442,1
3713,85717,2
3713,121773,3
3828,508,2
3828,71525,2
3828,72848,8
3828,77727,3
3828,80902,2
3828,86066,2
3828,103910,3
3828,105011,14
3828,139154,5
3854,42381,7
3876,41540,3
3897,17718,7
3921,60928,9
3921,80872,4
3921,80902,8
3921,86066,3
3921,103910,21
3921,104233,10
3921,139154,9
3972,6825,99
3972,18598,21
3972,22446,30
3972,24266,28
3972,27032,9
3972,36579,23
3972,36847,17
3972,46463,5
3972,54856,104
3972,56259,58
3972,56782,8
3972,57452,19
3972,59006,36
3972,60652,18
3972,64015,28
3972,68984,3
3972,75448,6
3972,76741,4
3972,80669,104
3972,83370,3
3972,94935,6
3972,96011,31
3972,97443,55
3972,104610,4
3972,121319,4
4597,13649,17
4597,21751,6
4597,25118,5
4597,27709,5
4597,30382,3
4597,60928,3
4597,68915,13
4597,68984,3
4597,78299,15
4597,80902,3
4597,83370,4
4597,97999,17
4597,103910,3
4597,129800,13
4597,138959,38
4597,139154,3
4597,142848,2
4698,91117,11
4698,94409,9
4698,113698,6
4698,126321,17
4719,24787,3
4719,25324,5
4719,42388,3
4740,16987,4
4740,68984,3
4740,115390,11
4740,118009,9
4740,120234,4
4740,121773,7
4771,14757,3
4771,109311,3
4779,28085,3
4779,70927,3
4779,80169,3
4779,80633,3
4779,95574,2
4817,59142,5
4817,125674,2
4829,28085,1
4829,94883,5
4840,125949,4
4855,4856,560
4856,4855,2
4856,14373,16
4856,14442,16
4856,36319,16
4856,48485,16
4856,55619,16
5315,4817,2
5315,27709,2
5315,59142,15
5315,67442,1
5315,69650,6
5315,80902,13
5315,83370,6
5315,85717,7
5315,86066,5
5315,88481,2
5315,95271,1
5315,103910,53
5315,109110,42
5315,112748,1
5315,113925,6
5315,137887,2
5315,138959,16
5315,139154,31
5648,9664,23
5648,67442,1
5693,5694,12
5713,901,4
5713,903,15
5713,904,259
5713,908,776
5713,1039,3
5713,3508,2
5713,5774,386
5774,903,1
5774,904,7
6044,62054,15
6044,67442,1
6044,80902,2
6044,83370,3
6044,86066,4
6044,103910,13
6044,139154,8
6064,8226,1
6068,45420,2
6068,48192,5
6068,61471,4
6068,68017,2
6068,68976,3
6068,121714,2
6105,91117,2
6105,104384,2
6116,42388,3
6116,50955,2
6116,55980,2
6116,80902,4
6116,83370,4
6116,86066,12
6116,88481,2
6116,103910,7
6116,106118,2
6116,110156,2
6178,12327,2
6178,14088,9
6178,25118,5
6178,43817,2
6178,49391,4
6178,67442,1
6178,68984,5
6178,80902,3
6178,86066,3
6178,86432,3
6178,91117,5
6178,94491,16
6178,98870,2
6178,103910,7
6178,113698,12
6178,130823,16
6178,132058,7
6178,138959,3
6178,139154,4
6281,49391,8
6281,67442,1
6281,80640,4
6281,85717,2
6281,86432,3
6281,91117,4
6281,112305,15
6281,113698,18
6281,128045,8
6281,132058,9
6281,138959,4
6378,67442,1
6378,86066,2
6378,103910,3
6378,139154,4
6391,75693,12
6412,36804,4
6412,42613,13
6412,94991,2
6412,112792,2
6450,86066,9
6493,53271,3
6493,58906,1
6493,80496,1
6501,4829,5
6501,27191,10
6501,28085,3
6501,59981,5
6501,70927,3
6501,73798,5
6501,76372,3
6501,80169,3
6501,80633,3
6501,95574,2
6501,103436,5
6539,45420,2
6539,61471,2
6539,121714,2
6545,17535,2
6545,67442,1
6545,80872,4
6545,80902,5
6545,83370,3
6545,85717,6
6545,86066,3
6545,88481,2
6545,103910,17
6545,104233,10
6545,121726,41
6545,139154,9
6626,14757,4
6626,109311,3
6635,48192,4
6635,121714,9
6657,24678,3
6657,32993,6
6710,86066,10
6754,35037,2
6768,51282,11
6768,136551,8
6990,59030,11
6990,67442,1
6990,85717,2
6990,86066,7
6990,88481,2
6990,103910,5
6990,139154,7
7035,61273,3
7035,68984,2
7035,97248,5
7035,118841,3
7035,124074,7
7059,51282,11
7059,95947,8
7092,40909,2
7092,45420,7
7092,61471,5
7092,121714,7
7106,7127,56
7127,135710,1
7921,1,2
7921,24360,2
7921,130823,2
7925,36281,5
7925,36804,15
7925,39207,4
7925,75955,19
7925,112792,9
8008,56352,4
8008,90024,3
8008,134308,2
8032,63508,17
8032,67442,1
8032,80902,64
8032,86066,65
8032,90917,7
8032,93076,2
8032,103910,129
8032,130245,2
8032,139154,192
8191,86066,7
8191,88481,3
8206,42388,6
8206,58849,2
8206,110156,2
8206,117644,2
8226,53271,2
8226,88946,2
8226,89299,2
8226,117702,2
8237,14757,4
8237,109311,4
8245,22767,2
8245,106054,2
8284,40909,2
8284,45420,4
8284,61471,5
8284,121714,5
8295,61552,3
8302,60354,13
8302,62835,4
8302,67442,1
8302,83370,3
8302,85717,2
8302,133348,6
8351,14088,7
8351,21812,7
8351,36466,9
8351,43817,3
8351,51908,7
8351,66660,4
8351,67288,6
8351,67442,1
8351,68984,3
8351,85717,7
8351,87563,7
8351,88141,5
8351,89144,2
8351,98870,2
8351,107150,3
8351,121773,3
8351,129800,3
8351,136457,40
8490,14648,15
8490,22403,49
8490,33607,2
8490,67442,1
8490,68984,2
8490,85717,7
8490,102745,8
8490,121499,5
8540,45325,7
8601,80902,2
