author,Filename,action,Date,Time,ver,ID_File_und,Language,Extension,LOC,SLOC,CommmentRatio,MaxCyclomatic,CyclomaticType,FI,FO,VFI,VFO,FT,VFT,CyclicGroupSize,ArchType,crs_mdl_out,crs_mdl_in,partition,NetworkID,NetworkGroupSize,CyclicGroupID,modularity_out,modularity_in,modularity,crs_mdl_T_out,crs_mdl_T_in,modularity_T_out,modularity_T_in,modularity_T,hierarchy2,hierarchy1,ID_rev,filename
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/EAction.java,M,2009-07-30,09:21:34,5,37942,Java File,java,294,233,.06,14,Medium,1,28,1,321,27,320,0,Control,9,0,11,1,2607,0,.6785714,1,.68965518,242,0,.24610592,1,.24844721,1,1,34575,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/EAction.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/PAction.java,M,2009-07-30,09:21:34,5,101373,Java File,java,381,276,.2,9,Low,1,18,1,322,17,321,0,Control,11,0,11,1,2607,0,.3888889,1,.42105263,243,0,.24534161,1,.24767801,1,1,34576,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/PAction.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/supervisor/ServUpload.java,M,2009-07-30,09:47:18,5,83255,Java File,java,837,646,.1,14,Medium,1,31,1,568,30,567,0,Control,16,0,12,1,2607,0,.48387095,1,.5,491,0,.13556337,1,.13708261,1,1,34578,PlantVisorPRO/src/supervisor/ServUpload.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/guardian/GuardianCheck.java,M,2009-07-30,09:58:31,5,54239,Java File,java,310,249,.06,10,Low,2,7,119,67,7,184,0,Core,3,0,12,1,2607,0,.5714286,1,.66666669,58,43,.13432837,.63865548,.45698926,1,1,34580,PlantVisorPRO/src/com/carel/supervisor/director/guardian/GuardianCheck.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/assistance/GuardianConfig.java,M,2009-07-30,09:58:31,5,90969,Java File,java,384,321,.04,11,Medium,2,16,40,430,16,468,0,Control,7,0,12,1,2607,0,.5625,1,.6111111,370,4,.13953489,.89999998,.20425531,1,1,34581,PlantVisorPRO/src/com/carel/supervisor/presentation/assistance/GuardianConfig.java
nicola.compagno,/trunk/src/developments/applications/guardian/src/com/carel/supervisor/guardian/Listener.java,M,2009-07-30,10:06:05,5,74395,Java File,java,191,162,.02,21,High,2,8,2,20,8,20,0,Peripheral,0,0,19,1,2607,0,1,1,1,0,0,1,1,1,1,1,34582,applications/guardian/src/com/carel/supervisor/guardian/Listener.java
nicola.compagno,/trunk/src/developments/applications/guardian/src/com/carel/supervisor/guardian/feedback/channels/WinMsgSnd.java,M,2009-07-30,10:07:22,5,112478,Java File,java,227,181,.1,6,Low,3,5,14,7,6,19,2,Peripheral,0,0,19,1,2607,45,1,1,1,0,0,1,1,1,.92000002,.89473683,34583,applications/guardian/src/com/carel/supervisor/guardian/feedback/channels/WinMsgSnd.java
nicola.compagno,/trunk/src/developments/applications/guardian/src/com/carel/supervisor/guardian/helper/DispMailSender.java,M,2009-07-30,10:08:08,5,67753,Java File,java,143,112,.04,8,Low,2,3,2,3,3,3,0,Peripheral,0,0,19,1,2607,0,1,1,1,0,0,1,1,1,1,1,34584,applications/guardian/src/com/carel/supervisor/guardian/helper/DispMailSender.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/FAction.java,M,2009-07-31,09:12:09,5,79680,Java File,java,372,266,.12,9,Low,1,12,1,154,11,153,0,Control,4,0,11,1,2607,0,.66666669,1,.69230771,83,0,.46103895,1,.46451613,1,1,34585,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/FAction.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/ide/dc/DbModel/Model.java,M,2009-08-04,13:50:01,5,77907,Java File,java,1749,1427,.09,34,High,2,26,7,112,26,117,0,Control,4,0,5,1,2607,0,.84615386,1,.85714287,68,5,.39285713,.2857143,.38655463,1,1,35452,PlantVisorPRO/src/com/carel/supervisor/ide/dc/DbModel/Model.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/supervisor/ServUpload.java,M,2009-08-04,15:16:59,5,83255,Java File,java,837,646,.1,14,Medium,1,31,1,568,30,567,0,Control,16,0,12,1,2607,0,.48387095,1,.5,491,0,.13556337,1,.13708261,1,1,35453,PlantVisorPRO/src/supervisor/ServUpload.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSystem.java,M,2009-08-06,08:22:39,5,104788,Java File,java,1505,776,.63,69,Untestable,2,47,5,560,47,563,0,Control,24,0,12,1,2607,0,.4893617,1,.51020408,487,0,.13035715,1,.1380531,1,1,35456,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSystem.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs/Gav22FunctionMgr.java,M,2009-08-10,07:59:44,5,91186,Java File,java,425,416,0,65,Untestable,1,11,1,198,10,197,0,Control,6,0,3,1,2607,0,.45454547,1,.5,156,0,.21212122,1,.2160804,1,1,35474,PlantVisorPRO/src/com/carel/supervisor/field/modbusfunmgrs/Gav22FunctionMgr.java
