author,Filename,action,Date,Time,ver,ID_File_und,Language,Extension,LOC,SLOC,CommmentRatio,MaxCyclomatic,CyclomaticType,FI,FO,VFI,VFO,FT,VFT,CyclicGroupSize,ArchType,crs_mdl_out,crs_mdl_in,partition,NetworkID,NetworkGroupSize,CyclicGroupID,modularity_out,modularity_in,modularity,crs_mdl_T_out,crs_mdl_T_in,modularity_T_out,modularity_T_in,modularity_T,hierarchy2,hierarchy1,ID_rev,filename
riccardo.fantato,/branches/pvpro_bf_1.4/src/developments/c_source/pvproembedded_postgresxx/debug_build/sql/localeSmallVAR.sql,M,2009-04-27,15:10:43,3,32868,Pascal File,sql,10,6,.33,0,Low,1,2,1,2,1,1,0,Secondary network,0,0,33,14,6,0,1,1,1,0,0,1,1,1,1,1,19711,c_source/pvproembedded_postgresxx/debug_build/sql/localeSmallVAR.sql
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/dbllistbox/DblListBox.java,M,2009-04-28,02:09:06,3,30071,Java File,java,335,259,.05,10,Low,2,2,14,2,2,14,0,Peripheral,0,0,7,1,2403,0,1,1,1,0,2,1,.85714287,.875,1,1,19712,PlantVisorPRO/src/com/carel/supervisor/presentation/dbllistbox/DblListBox.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnBase.java,M,2009-04-28,09:58:26,3,45572,Java File,java,216,142,.32,8,Low,1,10,1,120,9,119,0,Peripheral,4,0,4,1,2403,0,.60000002,1,.63636363,79,0,.34166667,1,.34710744,1,1,19717,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnBase.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/devices/HomeDtlDevice.java,M,2009-04-28,10:00:40,3,63709,Java File,java,110,92,.01,8,Low,1,5,1,285,4,284,0,Control,1,0,6,1,2403,0,.80000001,1,.83333331,225,0,.21052632,1,.21328671,1,1,19722,PlantVisorPRO/src/com/carel/supervisor/presentation/devices/HomeDtlDevice.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSetLine.java,M,2009-04-28,10:01:07,3,68145,Java File,java,274,211,.1,24,High,1,20,1,394,19,393,0,Control,7,0,5,1,2403,0,.64999998,1,.66666669,317,0,.19543147,1,.19746836,1,1,19723,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSetLine.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSiteView.java,M,2009-04-28,10:01:07,3,91518,Java File,java,715,599,.05,45,High,2,35,2,399,35,399,0,Control,23,0,6,1,2403,0,.34285715,1,.37837839,334,0,.16290727,1,.16708229,1,1,19724,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSiteView.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DeviceListBean.java,M,2009-04-28,10:01:36,3,57825,Java File,java,918,764,.04,13,Medium,1,20,1,298,19,297,0,Control,14,0,5,1,2403,0,.30000001,1,.33333334,253,0,.15100671,1,.15384616,1,1,19725,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DeviceListBean.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/LineBeanList.java,M,2009-04-28,10:01:36,3,98377,Java File,java,631,495,.06,7,Low,2,22,16,391,22,405,3,Control,9,0,5,1,2403,11,.59090906,1,.625,317,8,.18925831,.5,.2014742,.875,.99012345,19726,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/LineBeanList.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BReport.java,M,2009-04-28,10:01:46,3,59497,Java File,java,337,288,0,42,High,2,9,2,388,9,388,0,Control,5,0,6,1,2403,0,.44444445,1,.54545456,325,0,.16237113,1,.16666667,1,1,19727,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BReport.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSetAction.java,M,2009-04-28,10:01:46,3,62670,Java File,java,451,386,.09,53,Untestable,2,9,2,364,9,364,0,Control,4,0,5,1,2403,0,.55555558,1,.63636363,314,0,.13736264,1,.14207651,1,1,19728,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSetAction.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java,M,2009-04-28,10:14:27,3,56964,Java File,java,301,261,0,6,Low,1,12,1,58,11,57,0,Peripheral,5,0,5,1,2403,0,.58333331,1,.61538464,40,0,.31034482,1,.32203391,1,1,19731,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/VarphyBean.java,M,2009-04-28,10:14:27,3,87675,Java File,java,498,321,.39,5,Low,1,8,1,70,7,69,0,Peripheral,2,0,5,1,2403,0,.75,1,.77777779,52,0,.25714287,1,.26760563,1,1,19732,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/VarphyBean.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/VarphyBeanList.java,M,2009-04-28,10:14:27,3,29828,Java File,java,642,531,.01,5,Low,1,11,1,81,10,80,0,Peripheral,9,0,6,1,2403,0,.18181819,1,.25,77,0,.049382716,1,.060975611,1,1,19733,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/VarphyBeanList.java
nicola.compagno,/branches/pvpro_bf_1.4/src/developments/PlantVisorPRO/src/com/carel/supervisor/action/ActionLog.java,M,2009-04-28,12:21:57,3,46888,Java File,java,76,64,.11,2,Low,1,9,1,141,8,140,0,Peripheral,4,0,2,1,2403,0,.55555558,1,.60000002,122,0,.13475177,1,.14084508,1,1,19735,PlantVisorPRO/src/com/carel/supervisor/action/ActionLog.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/EAction.java,M,2009-04-28,14:45:23,3,109651,Java File,java,264,207,.04,14,Medium,2,22,2,316,22,316,0,Control,3,0,7,1,2403,0,.86363637,1,.875,242,0,.23417722,1,.2389937,1,1,19736,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/EAction.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/PAction.java,M,2009-04-28,14:45:37,3,106784,Java File,java,458,375,.05,26,High,2,19,4,311,19,313,0,Control,7,0,7,1,2403,0,.63157892,1,.66666669,241,0,.22508039,1,.23492064,1,1,19737,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/PAction.java
