author,Filename,action,Date,Time,ver,ID_File_und,Language,Extension,LOC,SLOC,CommmentRatio,MaxCyclomatic,CyclomaticType,FI,FO,VFI,VFO,FT,VFT,CyclicGroupSize,ArchType,crs_mdl_out,crs_mdl_in,partition,NetworkID,NetworkGroupSize,CyclicGroupID,modularity_out,modularity_in,modularity,crs_mdl_T_out,crs_mdl_T_in,modularity_T_out,modularity_T_in,modularity_T,hierarchy2,hierarchy1,ID_rev,filename
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ReportBeanListPres.java,M,2009-05-06,14:52:32,4,68378,Java File,java,363,262,.12,8,Low,1,12,1,73,11,72,0,Peripheral,4,0,5,1,2480,0,.66666669,1,.69230771,60,0,.1780822,1,.1891892,1,1,19813,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ReportBeanListPres.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DevMdlBeanList.java,M,2009-05-06,14:52:44,4,50653,Java File,java,146,122,.02,2,Low,1,6,1,53,5,52,0,Peripheral,0,0,2,1,2480,0,1,1,1,35,0,.33962265,1,.35185185,1,1,19814,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/DevMdlBeanList.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java,M,2009-05-06,14:53:11,4,13775,Java File,java,594,480,.07,6,Low,1,18,1,398,17,397,0,Control,10,0,2,1,2480,0,.44444445,1,.47368422,339,0,.14824121,1,.15037593,1,1,19815,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/bms/BMSConfiguration.java,A,2009-05-07,17:30:02,4,12186,Java File,java,359,296,.05,39,High,11,11,14,61,20,73,0,Peripheral,7,4,1,1,2480,0,.36363637,.63636363,.5,34,6,.44262296,.5714286,.46666667,1,1,19830,PlantVisorPRO/src/com/carel/supervisor/director/bms/BMSConfiguration.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/bms/BmsHook.java,A,2009-05-07,17:30:02,4,74089,Java File,java,14,11,0,2,Low,1,3,1,64,2,63,0,Peripheral,0,0,1,1,2480,0,1,1,1,34,0,.46875,1,.47692308,1,1,19831,PlantVisorPRO/src/com/carel/supervisor/director/bms/BmsHook.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/bms/BmsMgr.java,A,2009-05-07,17:30:02,4,7455,Java File,java,31,22,0,1,Low,11,2,13,62,11,73,0,Peripheral,0,4,1,1,2480,0,1,.63636363,.69230771,34,6,.45161289,.53846157,.46666667,1,1,19832,PlantVisorPRO/src/com/carel/supervisor/director/bms/BmsMgr.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/bms/Subset.java,A,2009-05-07,17:30:02,4,43247,Java File,java,7,5,0,0,Low,4,1,15,1,3,14,0,Peripheral,0,0,1,1,2480,0,1,1,1,0,6,1,.60000002,.625,1,1,19833,PlantVisorPRO/src/com/carel/supervisor/director/bms/Subset.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/bms/SubsetKey.java,A,2009-05-07,17:30:02,4,134712,Java File,java,50,40,0,3,Low,4,1,15,1,3,14,0,Peripheral,0,0,1,1,2480,0,1,1,1,0,6,1,.60000002,.625,1,1,19834,PlantVisorPRO/src/com/carel/supervisor/director/bms/SubsetKey.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/ALRequest.java,A,2009-05-07,17:30:02,4,50442,Java File,java,112,99,0,11,Medium,2,13,2,384,13,384,0,Control,8,1,5,1,2480,0,.38461539,.5,.40000001,326,1,.15104167,.5,.15284973,1,1,19835,PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/ALRequest.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/DLRequest.java,A,2009-05-07,17:30:02,4,100312,Java File,java,91,73,.08,8,Low,1,12,1,384,11,383,0,Control,7,0,1,1,2480,0,.41666666,1,.46153846,350,0,.088541664,1,.090909094,1,1,19836,PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/DLRequest.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/ELRequest.java,A,2009-05-07,17:30:02,4,92695,Java File,java,89,79,0,6,Low,2,10,2,66,10,66,0,Peripheral,5,0,1,1,2480,0,.5,1,.58333331,36,0,.45454547,1,.47058824,1,1,19837,PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/ELRequest.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/VLRequest.java,A,2009-05-07,17:30:02,4,97184,Java File,java,138,115,.09,15,Medium,1,17,1,384,16,383,0,Control,10,0,1,1,2480,0,.41176471,1,.44444445,350,0,.088541664,1,.090909094,1,1,19838,PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/VLRequest.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/supervisor/MasterXML.java,M,2009-05-07,17:30:02,4,22652,Java File,java,68,59,0,5,Low,1,5,1,390,4,389,0,Control,2,0,1,1,2480,0,.60000002,1,.66666669,350,0,.1025641,1,.10485934,1,1,19839,PlantVisorPRO/src/supervisor/MasterXML.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnSNMP.java,M,2009-05-07,17:30:38,4,46808,Java File,java,425,346,.18,15,Medium,1,25,1,477,24,476,0,Control,14,0,6,1,2480,0,.44,1,.46153846,365,0,.23480085,1,.23640168,1,1,19841,PlantVisorPRO/src/com/carel/supervisor/field/dataconn/impl/DataConnSNMP.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/RequestFactory.java,M,2009-05-07,17:31:25,4,75179,Java File,java,74,59,.1,10,Low,1,9,1,389,8,388,0,Control,0,0,1,1,2480,0,1,1,1,350,0,.10025707,1,.1025641,1,1,19842,PlantVisorPRO/src/com/carel/supervisor/presentation/https2xml/RequestFactory.java
simon.zhang,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/alarms/AlarmList.java,M,2009-05-08,07:46:10,4,78649,Java File,java,968,765,.06,17,Medium,1,23,1,383,22,382,0,Control,3,0,5,1,2480,0,.86956519,1,.875,321,0,.1618799,1,.1640625,1,1,19846,PlantVisorPRO/src/com/carel/supervisor/presentation/alarms/AlarmList.java
simon.zhang,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BDtlView.java,M,2009-05-08,07:46:10,4,49481,Java File,java,1285,942,.18,39,High,2,42,8,409,42,415,0,Control,18,0,5,1,2480,0,.5714286,1,.59090906,339,0,.17114915,1,.18705036,1,1,19847,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BDtlView.java
simon.zhang,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/refresh/RefreshAlarms.java,M,2009-05-08,07:46:10,4,81892,Java File,java,54,45,.04,6,Low,1,5,1,384,4,383,0,Control,0,0,5,1,2480,0,1,1,1,321,0,.1640625,1,.16623376,1,1,19848,PlantVisorPRO/src/com/carel/supervisor/presentation/refresh/RefreshAlarms.java
simon.zhang,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/refresh/RefreshBean.java,M,2009-05-08,07:46:10,4,,Java File,java,78,65,.02,1,Low,1,1,1,1,0,0,0,Unconnected,,,,183,1,0,,,,,,,,,1,1,19849,PlantVisorPRO/src/com/carel/supervisor/presentation/refresh/RefreshBean.java
simon.zhang,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/refresh/RefreshMaster.java,M,2009-05-08,07:46:10,4,75532,Java File,java,30,22,.05,2,Low,1,3,1,380,2,379,0,Control,0,0,5,1,2480,0,1,1,1,321,0,.15526316,1,.15748031,1,1,19850,PlantVisorPRO/src/com/carel/supervisor/presentation/refresh/RefreshMaster.java
simon.zhang,/trunk/src/developments/PlantVisorPRO/src/supervisor/Refresh.java,M,2009-05-08,07:46:10,4,50346,Java File,java,169,131,0,6,Low,1,10,1,449,9,448,0,Control,2,0,5,1,2480,0,.80000001,1,.81818181,378,0,.15812917,1,.16,1,1,19851,PlantVisorPRO/src/supervisor/Refresh.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/report/HistoryReport.java,M,2009-05-08,13:51:16,4,61076,Java File,java,322,284,.09,10,Low,2,16,2,138,16,138,0,Peripheral,8,1,25,1,2480,0,.5,.5,.5,127,1,.079710148,.5,.085714288,1,1,19854,PlantVisorPRO/src/com/carel/supervisor/report/HistoryReport.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/report/ReportFactory.java,M,2009-05-08,13:51:32,4,107971,Java File,java,13,10,0,1,Low,3,3,3,29,4,30,0,Peripheral,1,2,25,1,2480,0,.66666669,.33333334,.5,27,2,.068965517,.33333334,.09375,1,1,19855,PlantVisorPRO/src/com/carel/supervisor/report/ReportFactory.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BReport.java,M,2009-05-08,13:51:43,4,119084,Java File,java,272,232,.03,12,Medium,1,17,1,388,16,387,0,Control,9,0,5,1,2480,0,.47058824,1,.5,326,0,.15979381,1,.16195373,1,1,19856,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BReport.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/VarMdlBeanList.java,M,2009-05-08,13:52:07,4,31614,Java File,java,219,152,.11,5,Low,1,5,1,53,4,52,0,Peripheral,0,0,2,1,2480,0,1,1,1,35,0,.33962265,1,.35185185,1,1,19857,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/VarMdlBeanList.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ReportBeanListPres.java,M,2009-05-08,13:52:25,4,68378,Java File,java,363,262,.12,8,Low,1,12,1,73,11,72,0,Peripheral,4,0,5,1,2480,0,.66666669,1,.69230771,60,0,.1780822,1,.1891892,1,1,19858,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ReportBeanListPres.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java,M,2009-05-08,13:52:38,4,13775,Java File,java,594,480,.07,6,Low,1,18,1,398,17,397,0,Control,10,0,2,1,2480,0,.44444445,1,.47368422,339,0,.14824121,1,.15037593,1,1,19859,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java
luca.biolo,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/VarphyBeanList.java,M,2009-05-08,13:52:47,4,116853,Java File,java,972,808,.03,5,Low,1,13,1,379,12,378,0,Control,11,0,5,1,2480,0,.15384616,1,.21428572,321,0,.1530343,1,.15526316,1,1,19860,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/VarphyBeanList.java
simon.zhang,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/BookletListBean.java,M,2009-05-12,07:27:57,4,19145,Java File,java,433,368,.07,16,Medium,3,14,3,205,15,206,0,Peripheral,4,0,2,1,2480,0,.71428573,1,.7647059,158,0,.2292683,1,.24038461,1,1,19863,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/BookletListBean.java
simon.zhang,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BBooklet.java,M,2009-05-12,07:27:57,4,33936,Java File,java,396,367,.02,14,Medium,1,23,1,425,22,424,0,Control,14,0,2,1,2480,0,.39130434,1,.41666666,357,0,.16,1,.16197184,1,1,19864,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BBooklet.java
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/AssemblyInfo.cpp,A,2009-05-12,13:24:55,4,,C Code File,cpp,40,17,.88,0,Low,1,1,1,1,0,0,0,Unconnected,,,,302,1,0,,,,,,,,,1,1,19879,c_source/SNMPDataConnector/SNMPDataConnector/AssemblyInfo.cpp
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/Origine2.cpp,A,2009-05-12,13:24:55,4,,C Code File,cpp,81,72,.06,9,Low,1,1,1,1,0,0,0,Unconnected,,,,303,1,0,,,,,,,,,1,1,19893,c_source/SNMPDataConnector/SNMPDataConnector/Origine2.cpp
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/PVProSNMP.h,A,2009-05-12,13:24:55,4,,C Code File,h,99,8,9.119999999999999,0,Low,1,1,1,1,0,0,0,Unconnected,,,,304,1,0,,,,,,,,,1,1,19894,c_source/SNMPDataConnector/SNMPDataConnector/PVProSNMP.h
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/SNMPDataConnector.cpp,A,2009-05-12,13:24:55,4,65358,C Code File,cpp,275,230,.13,0,Low,2,4,2,16,4,16,0,Secondary network,0,0,26,2,362,0,1,1,1,0,0,1,1,1,1,1,19908,c_source/SNMPDataConnector/SNMPDataConnector/SNMPDataConnector.cpp
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/Stdafx.cpp,A,2009-05-12,13:24:55,4,,C Code File,cpp,5,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,305,1,0,,,,,,,,,1,1,19914,c_source/SNMPDataConnector/SNMPDataConnector/Stdafx.cpp
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/Stdafx.h,A,2009-05-12,13:24:55,4,,C Code File,h,7,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,306,1,0,,,,,,,,,1,1,19915,c_source/SNMPDataConnector/SNMPDataConnector/Stdafx.h
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/_SNMPDataConnector.h,A,2009-05-12,13:24:55,4,,C Code File,h,13,6,.33,0,Low,1,1,1,1,0,0,0,Unconnected,,,,307,1,0,,,,,,,,,1,1,19916,c_source/SNMPDataConnector/SNMPDataConnector/_SNMPDataConnector.h
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/com_carel_supervisor_field_dataconn_impl_DataConnSNMP.h,A,2009-05-12,13:24:55,4,52466,C Header File,h,103,18,2.33,0,Low,1,2,1,2,1,1,0,Secondary network,0,0,26,2,362,0,1,1,1,0,0,1,1,1,1,1,19919,c_source/SNMPDataConnector/SNMPDataConnector/com_carel_supervisor_field_dataconn_impl_DataConnSNMP.h
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/SNMPDataConnector/resource.h,A,2009-05-12,13:24:55,4,,C Code File,h,3,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,308,1,0,,,,,,,,,1,1,19923,c_source/SNMPDataConnector/SNMPDataConnector/resource.h
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/newprj/newprj/newprj.cpp,A,2009-05-12,13:24:55,4,92375,C Code File,cpp,86,71,.1,9,Low,1,2,1,2,1,1,0,Secondary network,0,0,26,2,362,0,1,1,1,0,0,1,1,1,1,1,19961,c_source/SNMPDataConnector/newprj/newprj/newprj.cpp
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/newprj/newprj/stdafx.cpp,A,2009-05-12,13:24:55,4,,C Code File,cpp,8,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,309,1,0,,,,,,,,,1,1,19965,c_source/SNMPDataConnector/newprj/newprj/stdafx.cpp
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/newprj/newprj/stdafx.h,A,2009-05-12,13:24:55,4,,C Header File,h,15,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,310,1,0,,,,,,,,,1,1,19966,c_source/SNMPDataConnector/newprj/newprj/stdafx.h
fabio.boldrin,/trunk/src/developments/c_source/SNMPDataConnector/newprj/newprj/targetver.h,A,2009-05-12,13:24:55,4,,C Header File,h,13,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,311,1,0,,,,,,,,,1,1,19967,c_source/SNMPDataConnector/newprj/newprj/targetver.h
fabio.boldrin,/trunk/src/developments/c_source/ModbusDataConnector/ModbusDataConnector/ModbusDataConnector.cpp,A,2009-05-12,13:25:31,4,102964,C Code File,cpp,262,238,.05,0,Low,1,6,1,17,5,16,0,Secondary network,0,0,26,2,362,0,1,1,1,0,0,1,1,1,1,1,19991,c_source/ModbusDataConnector/ModbusDataConnector/ModbusDataConnector.cpp
fabio.boldrin,/trunk/src/developments/c_source/ModbusDataConnector/ModbusDataConnector/com_carel_supervisor_field_dataconn_impl_DataConnMODBUS.h,A,2009-05-12,13:25:31,4,37324,C Header File,h,103,18,2.33,0,Low,1,2,1,2,1,1,0,Secondary network,0,0,26,2,362,0,1,1,1,0,0,1,1,1,1,1,20005,c_source/ModbusDataConnector/ModbusDataConnector/com_carel_supervisor_field_dataconn_impl_DataConnMODBUS.h
fabio.boldrin,/trunk/src/developments/c_source/ModbusDataConnector/ModbusDataConnector/dllmain.cpp,A,2009-05-12,13:25:31,4,,C Code File,cpp,19,15,.07,2,Low,1,1,1,1,0,0,0,Unconnected,,,,265,1,0,,,,,,,,,1,1,20007,c_source/ModbusDataConnector/ModbusDataConnector/dllmain.cpp
fabio.boldrin,/trunk/src/developments/c_source/ModbusDataConnector/ModbusDataConnector/stdafx.cpp,A,2009-05-12,13:25:31,4,,C Code File,cpp,8,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,266,1,0,,,,,,,,,1,1,20008,c_source/ModbusDataConnector/ModbusDataConnector/stdafx.cpp
fabio.boldrin,/trunk/src/developments/c_source/ModbusDataConnector/ModbusDataConnector/stdafx.h,A,2009-05-12,13:25:31,4,,C Header File,h,16,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,267,1,0,,,,,,,,,1,1,20009,c_source/ModbusDataConnector/ModbusDataConnector/stdafx.h
fabio.boldrin,/trunk/src/developments/c_source/ModbusDataConnector/ModbusDataConnector/targetver.h,A,2009-05-12,13:25:31,4,,C Header File,h,24,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,268,1,0,,,,,,,,,1,1,20010,c_source/ModbusDataConnector/ModbusDataConnector/targetver.h
mirko.travaglin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/controller/setfield/SetDequeuer.java,M,2009-05-12,15:23:28,4,53892,Java File,java,543,456,.15,25,High,2,31,515,378,31,891,22,Core,10,0,6,1,2480,4,.67741936,1,.69696969,285,440,.24603175,.14563107,.1881299,0,.95286196,20062,PlantVisorPRO/src/com/carel/supervisor/controller/setfield/SetDequeuer.java
mirko.travaglin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/controller/setfield/SetDequeuerMgr.java,M,2009-05-12,15:23:28,4,93732,Java File,java,80,64,.06,2,Low,1,5,1,379,4,378,0,Control,0,0,6,1,2480,0,1,1,1,285,0,.24802111,1,.25,1,1,20063,PlantVisorPRO/src/com/carel/supervisor/controller/setfield/SetDequeuerMgr.java
mirko.travaglin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/bms/BMSConfiguration.java,M,2009-05-12,15:23:28,4,12186,Java File,java,359,296,.05,39,High,11,11,14,61,20,73,0,Peripheral,7,4,1,1,2480,0,.36363637,.63636363,.5,34,6,.44262296,.5714286,.46666667,1,1,20064,PlantVisorPRO/src/com/carel/supervisor/director/bms/BMSConfiguration.java
mirko.travaglin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/BMSAction.java,A,2009-05-12,15:23:28,4,30626,Java File,java,20,12,0,1,Low,1,2,1,395,1,394,0,Control,0,0,11,1,2480,0,1,1,1,322,0,.18481013,1,.18686868,1,1,20065,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/BMSAction.java
mirko.travaglin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/DispatcherAction.java,M,2009-05-12,15:23:28,4,100164,Java File,java,402,324,.05,6,Low,1,13,1,152,12,151,0,Peripheral,5,0,11,1,2480,0,.61538464,1,.64285713,84,0,.44736841,1,.4509804,1,1,20066,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/DispatcherAction.java
