author,Filename,action,Date,Time,ver,ID_File_und,Language,Extension,LOC,SLOC,CommmentRatio,MaxCyclomatic,CyclomaticType,FI,FO,VFI,VFO,FT,VFT,CyclicGroupSize,ArchType,crs_mdl_out,crs_mdl_in,partition,NetworkID,NetworkGroupSize,CyclicGroupID,modularity_out,modularity_in,modularity,crs_mdl_T_out,crs_mdl_T_in,modularity_T_out,modularity_T_in,modularity_T,hierarchy2,hierarchy1,ID_rev,filename
mihai.bucurescu,/trunk/src/developments/c_source/pvproshell/PVShell2/PVShell2Dlg.cpp,M,2011-04-13,05:45:48,8,72210,C Code File,cpp,2257,1659,.11,30,High,2,10,2,10,10,10,0,Secondary network,0,0,33,2,374,0,1,1,1,0,0,1,1,1,1,1,89841,c_source/pvproshell/PVShell2/PVShell2Dlg.cpp
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/assistance/GuardianConfig.java,M,2011-04-13,08:03:20,8,58170,Java File,java,470,394,.04,13,Medium,1,16,1,169,15,168,0,Peripheral,6,0,1,1,2625,0,.625,1,.64705884,135,0,.20118344,1,.20588236,1,1,89842,PlantVisorPRO/src/com/carel/supervisor/presentation/assistance/GuardianConfig.java
paride.ciatto,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/maintenance/VarHistorMgr.java,M,2011-04-13,10:39:44,8,111522,Java File,java,143,112,.13,4,Low,1,3,1,65,2,64,0,Peripheral,1,0,5,1,2625,0,.66666669,1,.75,51,0,.21538462,1,.22727273,1,1,89843,PlantVisorPRO/src/com/carel/supervisor/director/maintenance/VarHistorMgr.java
mihai.bucurescu,/trunk/src/developments/c_source/pvproshell/PVShell2/PVShell2Dlg.cpp,M,2011-04-13,11:47:20,8,72210,C Code File,cpp,2257,1659,.11,30,High,2,10,2,10,10,10,0,Secondary network,0,0,33,2,374,0,1,1,1,0,0,1,1,1,1,1,89846,c_source/pvproshell/PVShell2/PVShell2Dlg.cpp
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/widgets/table/htmlcreate/element/HTMLTable.java,M,2011-04-13,13:56:03,8,39827,Java File,java,859,668,.05,16,Medium,2,6,571,31,6,600,0,Shared,3,0,1,1,2625,0,.5,1,.625,28,292,.096774191,.48861647,.46843854,1,1,89851,PlantVisorPRO/src/com/carel/supervisor/presentation/widgets/table/htmlcreate/element/HTMLTable.java
longbow.liu,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/controller/VariablesAccess.java,M,2011-04-14,01:31:57,8,109944,Java File,java,258,209,.05,5,Low,1,18,1,128,17,127,0,Peripheral,8,0,3,1,2625,0,.55555558,1,.57894737,86,0,.328125,1,.33333334,1,1,89852,PlantVisorPRO/src/com/carel/supervisor/controller/VariablesAccess.java
paride.ciatto,/trunk/src/developments/c_source/pvproshell/PVShell/PVShell.h,M,2011-04-14,10:35:07,8,2876,C Header File,h,43,9,1.89,0,Low,3,1,4,1,2,3,0,Secondary network,0,0,33,2,374,0,1,1,1,0,0,1,1,1,1,1,89886,c_source/pvproshell/PVShell/PVShell.h
paride.ciatto,/trunk/src/developments/c_source/pvproshell/PVShell/resource.h,M,2011-04-14,10:35:07,8,,C Header File,h,36,0,0,0,Low,1,1,1,1,0,0,0,Unconnected,,,,374,1,0,,,,,,,,,1,1,89889,c_source/pvproshell/PVShell/resource.h
mihai.bucurescu,/trunk/src/developments/c_source/pvproshell/PVShell2/PVShell2Dlg.cpp,M,2011-04-14,10:51:51,8,72210,C Code File,cpp,2257,1659,.11,30,High,2,10,2,10,10,10,0,Secondary network,0,0,33,2,374,0,1,1,1,0,0,1,1,1,1,1,89891,c_source/pvproshell/PVShell2/PVShell2Dlg.cpp
razvan.filimon,/branches/pvpro1.x/src/developments/PlantVisorPRO/src/supervisor/MasterXML.java,M,2011-04-19,11:02:33,8,129603,Java File,java,69,56,.07,5,Low,1,5,1,394,4,393,0,Control,2,0,7,1,2625,0,.60000002,1,.66666669,346,0,.12182741,1,.12405063,1,1,90101,PlantVisorPRO/src/supervisor/MasterXML.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ProfileBeanList.java,M,2011-04-20,09:10:33,8,56783,Java File,java,197,153,.02,3,Low,1,12,1,69,11,68,0,Peripheral,6,0,1,1,2625,0,.5,1,.53846157,59,0,.14492753,1,.15714286,1,1,90105,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ProfileBeanList.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/widgets/table/htmlcreate/element/HTMLTable.java,M,2011-04-20,14:33:47,8,39827,Java File,java,859,668,.05,16,Medium,2,6,571,31,6,600,0,Shared,3,0,1,1,2625,0,.5,1,.625,28,292,.096774191,.48861647,.46843854,1,1,90133,PlantVisorPRO/src/com/carel/supervisor/presentation/widgets/table/htmlcreate/element/HTMLTable.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/DispatcherMgr.java,M,2011-04-21,13:42:41,8,147756,Java File,java,580,439,.13,8,Low,1,20,1,442,19,441,0,Control,10,0,4,1,2625,0,.5,1,.52380955,378,0,.14479639,1,.14672686,1,1,90145,PlantVisorPRO/src/com/carel/supervisor/dispatcher/DispatcherMgr.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSetIo.java,M,2011-04-21,13:42:41,8,88779,Java File,java,762,613,.07,15,Medium,1,36,1,460,35,459,0,Control,12,0,1,1,2625,0,.66666669,1,.67567569,366,0,.20434782,1,.20607375,1,1,90146,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSetIo.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/DispatcherMgr.java,M,2011-04-22,08:56:42,8,147756,Java File,java,580,439,.13,8,Low,1,20,1,442,19,441,0,Control,10,0,4,1,2625,0,.5,1,.52380955,378,0,.14479639,1,.14672686,1,1,90147,PlantVisorPRO/src/com/carel/supervisor/dispatcher/DispatcherMgr.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/DirectorMgr.java,M,2011-04-22,13:14:00,8,18154,Java File,java,678,561,.06,15,Medium,1,48,1,445,47,444,0,Control,26,0,3,1,2625,0,.45833334,1,.46938777,343,0,.22921348,1,.2309417,1,1,90148,PlantVisorPRO/src/com/carel/supervisor/director/DirectorMgr.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/director/DirectorMgr.java,M,2011-04-22,13:46:18,8,18154,Java File,java,678,561,.06,15,Medium,1,48,1,445,47,444,0,Control,26,0,3,1,2625,0,.45833334,1,.46938777,343,0,.22921348,1,.2309417,1,1,90150,PlantVisorPRO/src/com/carel/supervisor/director/DirectorMgr.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/config/BaseConfig.java,M,2011-04-25,03:02:38,8,72947,Java File,java,234,198,.04,15,Medium,2,9,1204,40,9,1242,0,Shared,6,0,1,1,2625,0,.33333334,1,.45454547,35,859,.125,.28654486,.28135049,1,1,90154,PlantVisorPRO/src/com/carel/supervisor/base/config/BaseConfig.java
mihai.bucurescu,/trunk/src/developments/c_source/pvproshell/PVShell2/PVShell2Dlg.cpp,M,2011-04-26,17:10:41,8,72210,C Code File,cpp,2257,1659,.11,30,High,2,10,2,10,10,10,0,Secondary network,0,0,33,2,374,0,1,1,1,0,0,1,1,1,1,1,90167,c_source/pvproshell/PVShell2/PVShell2Dlg.cpp
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/VarphyBeanList.java,M,2011-05-02,09:52:02,8,54771,Java File,java,1067,896,.03,6,Low,1,13,1,383,12,382,0,Control,11,0,1,1,2625,0,.15384616,1,.21428572,314,0,.18015666,1,.18229167,1,1,90179,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/VarphyBeanList.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/widgets/table/htmlcreate/element/HTMLTable.java,M,2011-05-03,05:13:33,8,39827,Java File,java,859,668,.05,16,Medium,2,6,571,31,6,600,0,Shared,3,0,1,1,2625,0,.5,1,.625,28,292,.096774191,.48861647,.46843854,1,1,90259,PlantVisorPRO/src/com/carel/supervisor/presentation/widgets/table/htmlcreate/element/HTMLTable.java
razvan.filimon,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/controller/setfield/SetContext.java,M,2011-05-03,13:11:00,8,121821,Java File,java,316,251,.12,6,Low,1,13,1,204,12,203,0,Peripheral,3,0,3,1,2625,0,.76923078,1,.78571427,144,0,.29411766,1,.29756099,1,1,90261,PlantVisorPRO/src/com/carel/supervisor/controller/setfield/SetContext.java
razvan.filimon,/branches/pvpro1.x/src/developments/PlantVisorPRO/src/com/carel/supervisor/controller/setfield/SetContext.java,M,2011-05-03,13:13:06,8,121821,Java File,java,316,251,.12,6,Low,1,13,1,204,12,203,0,Peripheral,3,0,3,1,2625,0,.76923078,1,.78571427,144,0,.29411766,1,.29756099,1,1,90262,PlantVisorPRO/src/com/carel/supervisor/controller/setfield/SetContext.java
razvan.filimon,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/VAction.java,M,2011-05-03,13:13:47,8,73546,Java File,java,342,241,.21,13,Medium,2,18,2,449,18,449,0,Control,10,0,3,1,2625,0,.44444445,1,.5,341,0,.24053451,1,.24390244,1,1,90263,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/VAction.java
razvan.filimon,/branches/pvpro1.x/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/VAction.java,M,2011-05-03,13:15:29,8,73546,Java File,java,342,241,.21,13,Medium,2,18,2,449,18,449,0,Control,10,0,3,1,2625,0,.44444445,1,.5,341,0,.24053451,1,.24390244,1,1,90264,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/VAction.java
longbow.liu,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BUserProfile.java,M,2011-05-04,04:57:21,8,82192,Java File,java,249,194,.05,9,Low,1,12,1,398,11,397,0,Control,4,0,5,1,2625,0,.66666669,1,.69230771,328,0,.1758794,1,.17794487,1,1,90278,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BUserProfile.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ProfileBeanList.java,M,2011-05-04,07:10:29,8,56783,Java File,java,197,153,.02,3,Low,1,12,1,69,11,68,0,Peripheral,6,0,1,1,2625,0,.5,1,.53846157,59,0,.14492753,1,.15714286,1,1,90280,PlantVisorPRO/src/com/carel/supervisor/presentation/bean/ProfileBeanList.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispatcherDQ.java,M,2011-05-04,10:15:07,8,55408,Java File,java,1027,858,.05,52,Untestable,1,56,1,408,55,407,0,Control,27,0,4,1,2625,0,.51785713,1,.52631581,338,0,.17156863,1,.17359413,1,1,90287,PlantVisorPRO/src/com/carel/supervisor/dispatcher/main/DispatcherDQ.java
razvan.filimon,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/controller/VariablesAccess.java,M,2011-05-04,12:17:14,8,109944,Java File,java,258,209,.05,5,Low,1,18,1,128,17,127,0,Peripheral,8,0,3,1,2625,0,.55555558,1,.57894737,86,0,.328125,1,.33333334,1,1,90289,PlantVisorPRO/src/com/carel/supervisor/controller/VariablesAccess.java
razvan.filimon,/branches/pvpro1.x/src/developments/PlantVisorPRO/src/com/carel/supervisor/controller/VariablesAccess.java,M,2011-05-04,12:19:45,8,109944,Java File,java,258,209,.05,5,Low,1,18,1,128,17,127,0,Peripheral,8,0,3,1,2625,0,.55555558,1,.57894737,86,0,.328125,1,.33333334,1,1,90290,PlantVisorPRO/src/com/carel/supervisor/controller/VariablesAccess.java
razvan.filimon,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/VAction.java,M,2011-05-04,12:20:18,8,73546,Java File,java,342,241,.21,13,Medium,2,18,2,449,18,449,0,Control,10,0,3,1,2625,0,.44444445,1,.5,341,0,.24053451,1,.24390244,1,1,90291,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/VAction.java
razvan.filimon,/branches/pvpro1.x/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/VAction.java,M,2011-05-04,12:22:33,8,73546,Java File,java,342,241,.21,13,Medium,2,18,2,449,18,449,0,Control,10,0,3,1,2625,0,.44444445,1,.5,341,0,.24053451,1,.24390244,1,1,90292,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/VAction.java
nicola.compagno,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSetIo.java,M,2011-05-05,09:49:25,8,88779,Java File,java,762,613,.07,15,Medium,1,36,1,460,35,459,0,Control,12,0,1,1,2625,0,.66666669,1,.67567569,366,0,.20434782,1,.20607375,1,1,90293,PlantVisorPRO/src/com/carel/supervisor/presentation/bo/BSetIo.java
razvan.filimon,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/fs/FSUtilBean.java,M,2011-05-10,09:28:44,8,87360,Java File,java,208,174,.04,4,Low,1,9,1,65,8,64,0,Peripheral,3,0,5,1,2625,0,.66666669,1,.69999999,44,0,.32307693,1,.33333334,1,1,90303,PlantVisorPRO/src/com/carel/supervisor/presentation/fs/FSUtilBean.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/supervisor/SRVLRefresh.java,M,2011-05-10,09:38:00,8,53807,Java File,java,459,354,.13,18,Medium,1,29,1,470,28,469,0,Control,7,0,1,1,2625,0,.75862068,1,.76666665,368,0,.21702127,1,.21868365,1,1,90304,PlantVisorPRO/src/supervisor/SRVLRefresh.java
razvan.filimon,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/presentation/fs/FSUtilBean.java,M,2011-05-10,11:47:52,8,87360,Java File,java,208,174,.04,4,Low,1,9,1,65,8,64,0,Peripheral,3,0,5,1,2625,0,.66666669,1,.69999999,44,0,.32307693,1,.33333334,1,1,90305,PlantVisorPRO/src/com/carel/supervisor/presentation/fs/FSUtilBean.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/supervisor/SRVLRefresh.java,M,2011-05-12,05:16:21,8,53807,Java File,java,459,354,.13,18,Medium,1,29,1,470,28,469,0,Control,7,0,1,1,2625,0,.75862068,1,.76666665,368,0,.21702127,1,.21868365,1,1,90326,PlantVisorPRO/src/supervisor/SRVLRefresh.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java,M,2011-05-25,02:46:47,8,7556,Java File,java,671,545,.08,9,Low,1,19,1,403,18,402,0,Control,11,0,5,1,2625,0,.42105263,1,.44999999,342,0,.15136476,1,.15346535,1,1,104616,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/PAction.java,M,2011-05-25,02:46:47,8,127593,Java File,java,339,280,.05,9,Low,1,18,1,323,17,322,0,Peripheral,7,0,4,1,2625,0,.6111111,1,.63157892,240,0,.25696594,1,.25925925,1,1,104617,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/PAction.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java,M,2011-05-25,05:18:24,8,7556,Java File,java,671,545,.08,9,Low,1,19,1,403,18,402,0,Control,11,0,5,1,2625,0,.42105263,1,.44999999,342,0,.15136476,1,.15346535,1,1,104621,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/PAction.java,M,2011-05-25,05:18:24,8,127593,Java File,java,339,280,.05,9,Low,1,18,1,323,17,322,0,Peripheral,7,0,4,1,2625,0,.6111111,1,.63157892,240,0,.25696594,1,.25925925,1,1,104622,PlantVisorPRO/src/com/carel/supervisor/dispatcher/action/PAction.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/report/HistoryReport.java,M,2011-05-25,05:18:24,8,27034,Java File,java,424,372,.08,15,Medium,3,16,3,141,17,142,0,Peripheral,7,1,4,1,2625,0,.5625,.66666669,.57894737,122,1,.13475177,.66666669,.14583333,1,1,104623,PlantVisorPRO/src/com/carel/supervisor/report/HistoryReport.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/report/Report.java,M,2011-05-25,05:18:24,8,121166,Java File,java,75,57,.02,1,Low,10,1,16,1,9,15,0,Peripheral,0,2,4,1,2625,0,1,.80000001,.81818181,0,6,1,.625,.64705884,1,1,104624,PlantVisorPRO/src/com/carel/supervisor/report/Report.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/report/InstantReport.java,M,2011-05-25,05:36:46,8,44767,Java File,java,230,197,.05,8,Low,2,14,2,217,14,217,0,Peripheral,7,1,4,1,2625,0,.5,.5,.5,195,1,.10138249,.5,.10502283,1,1,104625,PlantVisorPRO/src/com/carel/supervisor/report/InstantReport.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java,M,2011-05-25,06:17:08,8,7556,Java File,java,671,545,.08,9,Low,1,19,1,403,18,402,0,Control,11,0,5,1,2625,0,.42105263,1,.44999999,342,0,.15136476,1,.15346535,1,1,104626,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/report/HistoryReport.java,M,2011-05-25,06:17:08,8,27034,Java File,java,424,372,.08,15,Medium,3,16,3,141,17,142,0,Peripheral,7,1,4,1,2625,0,.5625,.66666669,.57894737,122,1,.13475177,.66666669,.14583333,1,1,104627,PlantVisorPRO/src/com/carel/supervisor/report/HistoryReport.java
kevin.ge,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/report/InstantReport.java,M,2011-05-25,06:17:08,8,44767,Java File,java,230,197,.05,8,Low,2,14,2,217,14,217,0,Peripheral,7,1,4,1,2625,0,.5,.5,.5,195,1,.10138249,.5,.10502283,1,1,104628,PlantVisorPRO/src/com/carel/supervisor/report/InstantReport.java
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/Include/Defines.h,M,2011-05-25,06:53:30,8,22569,C Header File,h,54,0,0,0,Low,12,1,66,1,11,65,0,Secondary network,0,0,8,2,374,0,1,1,1,0,31,1,.530303,.53731346,1,1,104629,c_source/ModbusSlaveExtension/Include/Defines.h
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/MBSlaveEx/DeviceObj.cpp,M,2011-05-25,06:53:30,8,50584,C Code File,cpp,193,162,.08,12,Medium,2,4,2,14,4,14,0,Secondary network,0,0,8,2,374,0,1,1,1,2,0,.85714287,1,.875,1,1,104630,c_source/ModbusSlaveExtension/MBSlaveEx/DeviceObj.cpp
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/MBSlaveEx/DeviceObj.h,M,2011-05-25,06:53:30,8,32663,C Header File,h,72,53,0,0,Low,3,3,3,13,4,14,0,Secondary network,0,0,8,2,374,0,1,1,1,2,0,.84615386,1,.875,1,1,104631,c_source/ModbusSlaveExtension/MBSlaveEx/DeviceObj.h
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/MBSlaveEx/MBSlaveEx.cpp,M,2011-05-25,06:53:30,8,61199,C Code File,cpp,1008,744,.12,16,Medium,1,18,1,35,17,34,0,Secondary network,0,0,8,2,374,0,1,1,1,3,0,.91428572,1,.91666669,1,1,104632,c_source/ModbusSlaveExtension/MBSlaveEx/MBSlaveEx.cpp
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/MBSlaveEx/MBSlaveEx.h,M,2011-05-25,06:53:30,8,32657,C Header File,h,87,47,.21,0,Low,3,6,4,12,7,14,0,Secondary network,0,0,8,2,374,0,1,1,1,2,0,.83333331,1,.875,1,1,104633,c_source/ModbusSlaveExtension/MBSlaveEx/MBSlaveEx.h
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/MBSlaveEx/XMLite.cpp,M,2011-05-25,06:53:30,8,80381,C Code File,cpp,1876,1108,.55,26,High,1,5,1,12,4,11,0,Secondary network,0,0,8,2,374,0,1,1,1,0,0,1,1,1,1,1,104636,c_source/ModbusSlaveExtension/MBSlaveEx/XMLite.cpp
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/MBonTcpIP/Support.cpp,M,2011-05-25,06:53:30,8,19349,C Code File,cpp,122,87,.18,9,Low,3,1,4,1,2,3,0,Secondary network,0,0,8,2,374,0,1,1,1,0,0,1,1,1,1,1,104638,c_source/ModbusSlaveExtension/MBonTcpIP/Support.cpp
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/MbAppLayer/MbAppLayer.cpp,M,2011-05-25,06:53:30,8,73216,C Code File,cpp,400,322,.02,5,Low,4,5,5,5,7,8,0,Secondary network,0,0,8,2,374,0,1,1,1,0,0,1,1,1,1,1,104639,c_source/ModbusSlaveExtension/MbAppLayer/MbAppLayer.cpp
razvan.filimon,/trunk/src/developments/c_source/ModbusSlaveExtension/MbAppLayer/MbAppLayer.h,M,2011-05-25,06:53:30,8,32658,C Header File,h,161,96,.2,1,Low,11,2,12,2,11,12,0,Secondary network,0,0,8,2,374,0,1,1,1,0,0,1,1,1,1,1,104640,c_source/ModbusSlaveExtension/MbAppLayer/MbAppLayer.h
